part_name,accuracy,hallucination_rate,feature_name_matching_rate,mae,quantity_absolute_error,true_positive_quantity,ground_truth_quantity,hallucinated_quantity,predicted_quantity,correctly_identified_names,ground_truth_names_count
hard_8,16.666666666666664,0.0,25.0,0.5882352941176471,10,2,12,0,2,1,4
hard_9,40.0,0.0,25.0,0.17647058823529413,3,2,5,0,2,1,4
hard_10,33.33333333333333,0.0,50.0,0.35294117647058826,6,3,9,0,3,2,4
hard_11,18.181818181818183,0.0,25.0,0.5294117647058824,9,2,11,0,2,1,4
hard_12,16.666666666666664,33.33333333333333,33.33333333333333,0.6470588235294118,11,2,12,1,3,1,3
hard_13,11.11111111111111,0.0,33.33333333333333,0.47058823529411764,8,1,9,0,1,1,3
hard_14,12.5,0.0,25.0,0.47058823529411764,8,1,8,0,2,1,4
hard_15,22.22222222222222,0.0,25.0,0.4117647058823529,7,2,9,0,2,1,4
hard_16,15.384615384615385,0.0,25.0,0.6470588235294118,11,2,13,0,2,1,4
hard_17,42.857142857142854,0.0,50.0,0.23529411764705882,4,3,7,0,3,1,2
hard_18,28.57142857142857,0.0,33.33333333333333,0.29411764705882354,5,2,7,0,2,1,3
hard_19,15.384615384615385,33.33333333333333,20.0,0.7058823529411765,12,2,13,1,3,1,5
hard_20,5.263157894736842,0.0,50.0,1.1176470588235294,19,1,19,0,2,1,2
hard_21,22.22222222222222,0.0,33.33333333333333,0.4117647058823529,7,2,9,0,2,1,3
hard_22,40.0,33.33333333333333,25.0,0.23529411764705882,4,2,5,1,3,1,4
hard_23,14.285714285714285,0.0,33.33333333333333,1.0,17,1,7,0,12,1,3
hard_24,12.5,0.0,20.0,0.47058823529411764,8,1,8,0,2,1,5
hard_25,18.181818181818183,0.0,33.33333333333333,1.0588235294117647,18,4,22,0,4,1,3
hard_26,66.66666666666666,0.0,50.0,0.058823529411764705,1,2,3,0,2,1,2
hard_27,22.22222222222222,0.0,50.0,0.4117647058823529,7,2,9,0,2,1,2
hard_28,18.181818181818183,0.0,33.33333333333333,0.5294117647058824,9,2,11,0,2,1,3
hard_29,33.33333333333333,25.0,50.0,0.4117647058823529,7,3,9,1,4,2,4
hard_30,28.57142857142857,0.0,33.33333333333333,0.29411764705882354,5,2,7,0,2,1,3
hard_31,11.76470588235294,33.33333333333333,25.0,0.9411764705882353,16,2,17,1,3,1,4
hard_32,18.181818181818183,0.0,25.0,0.5294117647058824,9,2,11,0,2,1,4
hard_33,25.0,0.0,20.0,0.35294117647058826,6,2,8,0,2,1,5
hard_34,28.57142857142857,0.0,50.0,0.29411764705882354,5,2,7,0,2,1,2
medium_1,50.0,0.0,50.0,0.11764705882352941,2,2,4,0,2,1,2
medium_2,25.0,0.0,25.0,0.23529411764705882,4,1,4,0,2,1,4
medium_3,40.0,0.0,50.0,0.23529411764705882,4,2,5,0,3,2,4
medium_4,20.0,0.0,50.0,0.29411764705882354,5,1,5,0,2,1,2
medium_5,0.0,100.0,0.0,0.47058823529411764,8,0,6,2,2,0,4
medium_6,0.0,100.0,0.0,0.35294117647058826,6,0,3,3,3,0,3
medium_7,50.0,0.0,66.66666666666666,0.17647058823529413,3,2,4,0,3,2,3
medium_8,33.33333333333333,0.0,25.0,0.23529411764705882,4,2,6,0,2,1,4
medium_9,75.0,16.666666666666664,66.66666666666666,0.23529411764705882,4,3,4,1,6,2,3
medium_10,0.0,100.0,0.0,0.4117647058823529,7,0,5,2,2,0,2
medium_11,20.0,0.0,20.0,0.29411764705882354,5,1,5,0,2,1,5
medium_12,16.666666666666664,0.0,33.33333333333333,0.35294117647058826,6,1,6,0,2,1,3
medium_13,27.27272727272727,0.0,33.33333333333333,0.47058823529411764,8,3,11,0,3,2,6
medium_14,20.0,0.0,20.0,0.29411764705882354,5,1,5,0,2,1,5
medium_15,42.857142857142854,13.333333333333334,33.33333333333333,1.1176470588235294,19,12,28,2,15,2,6
medium_16,33.33333333333333,0.0,50.0,0.23529411764705882,4,2,6,0,2,1,2
medium_17,5.88235294117647,0.0,50.0,0.9411764705882353,16,1,17,0,1,1,2
medium_18,0.0,100.0,0.0,0.35294117647058826,6,0,4,2,2,0,2
medium_19,50.0,0.0,50.0,0.11764705882352941,2,2,4,0,2,1,2
medium_20,12.5,0.0,12.5,0.8235294117647058,14,2,16,0,2,1,8
medium_21,33.33333333333333,0.0,25.0,0.23529411764705882,4,2,6,0,2,1,4
medium_22,28.57142857142857,0.0,50.0,0.29411764705882354,5,2,7,0,2,1,2
medium_23,33.33333333333333,0.0,33.33333333333333,0.23529411764705882,4,2,6,0,2,1,3
medium_24,33.33333333333333,0.0,25.0,0.23529411764705882,4,2,6,0,2,1,4
medium_25,11.76470588235294,0.0,50.0,0.8823529411764706,15,2,17,0,2,1,2
medium_26,52.63157894736842,0.0,100.0,0.5294117647058824,9,10,19,0,10,1,1
medium_27,50.0,0.0,50.0,0.11764705882352941,2,2,4,0,2,1,2
medium_28,50.0,0.0,50.0,0.11764705882352941,2,2,4,0,2,1,2
medium_29,40.0,0.0,33.33333333333333,0.17647058823529413,3,2,5,0,2,1,3
medium_30,0.0,100.0,0.0,0.29411764705882354,5,0,3,2,2,0,2
medium_31,66.66666666666666,0.0,50.0,0.058823529411764705,1,2,3,0,2,1,2
medium_32,42.857142857142854,0.0,66.66666666666666,0.23529411764705882,4,3,7,0,3,2,3
medium_33,33.33333333333333,0.0,50.0,0.23529411764705882,4,2,6,0,2,1,2
